from-ID	to-ID	edge-kind	chapter	status	edge-class	resolution	kind-basis	evidence
CAP:UniformityStatementDecided	HYP.122	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.122)
CAP:UniformityStatementDecided	HYP.123	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.123)
CAP:UniformityStatementDecided	HYP.124	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.124)
CAP:UniformityStatementDecided	HYP.125	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.125)
CAP:UniformityStatementDecided	HYP.126	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.126)
CAP:UniformityStatementDecided	HYP.127	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.127)
CAP:UniformityStatementDecided	HYP.128	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.128)
CAP:UniformityStatementDecided	HYP.129	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.129)
CAP:UniformityStatementDecided	HYP.13	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.13)
CAP:UniformityStatementDecided	HYP.130	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.130)
CAP:UniformityStatementDecided	HYP.131	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.131)
CAP:UniformityStatementDecided	HYP.132	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.132)
CAP:UniformityStatementDecided	HYP.133	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.133)
CAP:UniformityStatementDecided	HYP.134	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.134)
CAP:UniformityStatementDecided	HYP.135	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.135)
CAP:UniformityStatementDecided	HYP.137	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.137)
CAP:UniformityStatementDecided	HYP.138	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.138)
CAP:UniformityStatementDecided	HYP.139	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A (frozen)
CAP:UniformityStatementDecided	HYP.14	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.14)
CAP:UniformityStatementDecided	HYP.140	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.140)
CAP:UniformityStatementDecided	HYP.141	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.141)
CAP:UniformityStatementDecided	HYP.142	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.142)
CAP:UniformityStatementDecided	HYP.143	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.143)
CAP:UniformityStatementDecided	HYP.144	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.144)
CAP:UniformityStatementDecided	HYP.145	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.145)
CAP:UniformityStatementDecided	HYP.146	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.146)
CAP:UniformityStatementDecided	HYP.148	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct GENHN-BOX-2 if n≥6
CAP:UniformityStatementDecided	HYP.149	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A (frozen)
CAP:UniformityStatementDecided	HYP.15	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A (frozen)
CAP:UniformityStatementDecided	HYP.17	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.17)
CAP:UniformityStatementDecided	HYP.18	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.18)
CAP:UniformityStatementDecided	HYP.19	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.19)
CAP:UniformityStatementDecided	HYP.20	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.20)
CAP:UniformityStatementDecided	HYP.23	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.23)
CAP:UniformityStatementDecided	HYP.25	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.25)
CAP:UniformityStatementDecided	HYP.26	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.26)
CAP:UniformityStatementDecided	HYP.27	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.27)
CAP:UniformityStatementDecided	HYP.28	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.28)
CAP:UniformityStatementDecided	HYP.29	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.29)
CAP:UniformityStatementDecided	HYP.30	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.30)
CAP:UniformityStatementDecided	HYP.31	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.31)
CAP:UniformityStatementDecided	HYP.32	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.32)
CAP:UniformityStatementDecided	HYP.33	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.33)
CAP:UniformityStatementDecided	HYP.35	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.35)
CAP:UniformityStatementDecided	HYP.36	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.36)
CAP:UniformityStatementDecided	HYP.37	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.37)
CAP:UniformityStatementDecided	HYP.38	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.38)
CAP:UniformityStatementDecided	HYP.39	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A (frozen)
CAP:UniformityStatementDecided	HYP.40	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct ∀ i≥3, ((H-VARTHETA-RES)_i
CAP:UniformityStatementDecided	HYP.41	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct LB1
CAP:UniformityStatementDecided	HYP.42	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct HE7A[ACCOUNT, RES-DEG, nonempty, exhaust, root-continuation
CAP:UniformityStatementDecided	HYP.43	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.43)
CAP:UniformityStatementDecided	HYP.44	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.44)
CAP:UniformityStatementDecided	HYP.45	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.45)
CAP:UniformityStatementDecided	HYP.46	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.46)
CAP:UniformityStatementDecided	HYP.47	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.47)
CAP:UniformityStatementDecided	HYP.48	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.48)
CAP:UniformityStatementDecided	HYP.49	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.49)
CAP:UniformityStatementDecided	HYP.50	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.50)
CAP:UniformityStatementDecided	HYP.51	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct ∀ i≥3, ((H-VARTHETA-RES)_i
CAP:UniformityStatementDecided	HYP.52	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct ∀ i≥3, ((H-VARTHETA-RES)_i
CAP:UniformityStatementDecided	HYP.53	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.53)
CAP:UniformityStatementDecided	HYP.54	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.54)
CAP:UniformityStatementDecided	HYP.55	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.55)
CAP:UniformityStatementDecided	HYP.56	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.56)
CAP:UniformityStatementDecided	HYP.57	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.57)
CAP:UniformityStatementDecided	HYP.58	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.58)
CAP:UniformityStatementDecided	HYP.59	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.59)
CAP:UniformityStatementDecided	HYP.60	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.60)
CAP:UniformityStatementDecided	HYP.61	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.61)
CAP:UniformityStatementDecided	HYP.62	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.62)
CAP:UniformityStatementDecided	HYP.63	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct 𝒲_(≤i)
CAP:UniformityStatementDecided	HYP.64	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.64)
CAP:UniformityStatementDecided	HYP.65	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.65)
CAP:UniformityStatementDecided	HYP.66	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.66)
CAP:UniformityStatementDecided	HYP.68	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.68)
CAP:UniformityStatementDecided	HYP.69	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.69)
CAP:UniformityStatementDecided	HYP.70	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.70)
CAP:UniformityStatementDecided	HYP.71	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.71)
CAP:UniformityStatementDecided	HYP.72	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct A0_n[disc≠0
CAP:UniformityStatementDecided	HYP.74	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct JD0-BOX-2
CAP:UniformityStatementDecided	HYP.78	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.78)
CAP:UniformityStatementDecided	HYP.79	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.79)
CAP:UniformityStatementDecided	HYP.80	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.80)
CAP:UniformityStatementDecided	HYP.81	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.81)
CAP:UniformityStatementDecided	HYP.82	stmt-dep	I	OPEN	ledger-cond	from:exact,to:exact	default	HYPOTHESIS_LEDGER Display A conjunct [GENHN-TOW-1] if n≥8
CAP:UniformityStatementDecided	HYP.87	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.87)
CAP:UniformityStatementDecided	HYP.88	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.88)
CAP:UniformityStatementDecided	HYP.89	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.89)
CAP:UniformityStatementDecided	HYP.90	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.90)
CAP:UniformityStatementDecided	HYP.91	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.91)
CAP:UniformityStatementDecided	HYP.98	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.98)
CAP:UniformityStatementDecided	HYP.99	stmt-dep	I	OPEN	ledger-path	from:exact,to:exact	default	HYPOTHESIS_LEDGER scope: surviving condition on the capstone path (HYP.99)
EFF.GENH4.07	EFF.GENHN.36	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 34 | `GENHN_PROOF_2026-08-08.md:GENHN.A(i)` | 11 | Target of the queued carrier-rename erratum | s2 | —
EFF.GENH4.07	EFF.GENIND.13	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 4 | `GENIND_PROOF_2026-08-08.md:THEOREM GENIND.B` | 7 | The induction GENH4 fires at n=4 | s1 | —
EFF.GENH4.07	EFF.GENIND.163	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 5 | `GENIND_PROOF_2026-08-08.md:GENIND.A(IV)` | 5 | Genre-completeness input | s1 | —
EFF.GENH4.07	EFF.GENIND.17	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 8 | `GENIND_PROOF_2026-08-08.md:GENIND-1` | 15 | d≥2/prime-power coverage supplier | s1 | —
EFF.GENH4.07	EFF.GENIND.21	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 9 | `GENIND_PROOF_2026-08-08.md:GENIND-2` | 27 | Same | s1 | —
EFF.GENH4.07	EFF.GENIND.24	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 10 | `GENIND_PROOF_2026-08-08.md:GENIND-3` | 37 | Same | s1 | —
EFF.GENH4.07	EFF.GENIND.43	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 6 | `GENIND_PROOF_2026-08-08.md:S5.1` | 21 | Genre-completeness grammar | s1 | —
EFF.GENH4.07	EFF.GENIND.47	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 7 | `GENIND_PROOF_2026-08-08.md:S5.3` | 26 | Genre-completeness grammar | s1 | —
EFF.GENH4.07	EFF.GENIND.68	stmt-dep	H	OPEN	xref	from:gov,to:stmt	statement-hit	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 1 | `GENIND_PROOF_2026-08-08.md:LEMMA GENIND-4` | 4 | The E-genre stage fibration lemma | s1 | —
EFF.GENH4.07	EFF.GENIND.70	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 2 | `GENIND_PROOF_2026-08-08.md:GENIND-5` | 9 | The candidate box GENH4 discharges at n=4 | s1 | —
EFF.GENH4.07	EFF.GRTJC.62	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 28 | `GRTJC_PROOF_2026-08-08.md:JC-LOAD` | 31 | Mechanism frame, not consumed (re-proved elementarily) | s1 | —
EFF.GENH4.07	EFF.GRTJC.84	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 29 | `GRTJC_PROOF_2026-08-08.md:W-8` | 35 | Mechanism frame, not consumed | s1 | —
EFF.GENH4.07	EFF.GRTJC.89	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 30 | `GRTJC_PROOF_2026-08-08.md:W-9` | 13 | Mechanism frame; the z̄-twist DERIVED, not consumed | s1 | —
EFF.GENH4.07	EFF.HEX3.54	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 27 | `HEX3_PROOF_2026-08-08.md:S8.2` | 10 | HEX3 aside GENH4 never consumes | s1 | —
EFF.GENH4.07	EFF.HMENU3.17	stmt-dep	H	OPEN	xref	from:gov,to:stmt	default	EFF-GENH4.md | 3.1 Verified import/XREF designations (consolidated, deduplicated) | 26 | `HMENU3_PROOF_2026-08-08.md:HM3.D` | 13 | The n=3 density template GENH4.D's ν₃ instantiates | s1 | —
EFF.GENH4.07	EFF.JD0.06	stmt-dep	H	OPEN	reverse-xref	from:gov,to:gov	default	EFF-JD0.md | 4.4 Reverse-XREFs: the seven verified consumption sites | RX-6 | `lean/notes/openmath/GENH4_PROOF_2026-08-08.md` | 938 | `* **GRTJC W-6..W-9 + JC-LOAD/W-8 (ACCEPTED 2/2 @ 83f47f4), J-D0 @
